Unnamed: 0,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,duration_value,"duration_type ",duration_type
4635,s4636,tv show,al hayba,nan,"Taim Hasan, Nadine Nassib Njeim, Abdo Chahine, Oweiss Mkhallalati, Mona Wassef",lebanon,2018-09-15,2017,tv-14,1 Season,"crime tv shows, international tv shows, tv dramas","in a village by the lebanon-syria border, the head of an arms-smuggling clan contends with family conflicts, power struggles and complicated love.",2018.0,September,1.0,"Season",Season
4636,s4637,tv show,american vandal,nan,"Tyler Alvarez, Griffin Gluck, Jimmy Tatro, Camille Hyde, Lou Wilson, Eduardo Franco, Jessica Juarez, Camille Ramsey, Calum Worthy, G. Hannelius, Karly Rothenberg",united states,2018-09-14,2018,tv-ma,2 Seasons,"crime tv shows, tv comedies, teen tv shows","a high school is rocked by an act of vandalism, but the top suspect pleads innocence and finds an ally in a filmmaker. a satirical true crime mystery.",2018.0,September,2.0,"Seasons",Seasons
4637,s4638,tv show,boca juniors confidential,nan,,nan,2018-09-14,2018,tv-pg,1 Season,"docuseries, international tv shows, spanish-language tv shows","players, fans and staff of soccer powerhouse boca juniors provide an exclusive, behind-the-scenes look at argentina's legendary club.",2018.0,September,1.0,"Season",Season
4638,s4639,tv show,ingobernable,nan,"Kate del Castillo, Eréndira Ibarra, Alberto Guerra, Erik Hayser, Luis Roberto Guzmán, Álvaro Guerrero, Aida López, Fernando Luján, Maxi Iglesias, Marianna Burelli, Maria del Carmen Farías, Tamara Mazarraza, Marina de Tavira, Marco Antonio Treviño, Alicia Jaziz, Harold Torres, Alessio Valentini, Diego Cadavid, Hernán Del Riego",mexico,2018-09-14,2018,tv-ma,2 Seasons,"crime tv shows, international tv shows, spanish-language tv shows","the first lady of mexico is a woman of conviction and ideals. but when she loses faith in her husband, she'll need all her strength to uncover the truth.",2018.0,September,2.0,"Seasons",Seasons
4639,s4640,tv show,norm macdonald has a show,nan,,united states,2018-09-14,2018,tv-ma,1 Season,"stand-up comedy & talk shows, tv comedies",comedian norm macdonald hosts his celebrity friends for casual conversations that range from silly to serious and take many unexpected turns.,2018.0,September,1.0,"Season",Season
4640,s4641,tv show,super monsters monster party,nan,"Elyse Maloway, Vincent Tong, Erin Matthews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Ian James Corlett, Britt McKillip, Kathleen Barr, Diana Kaarina",nan,2018-09-14,2018,tv-y,1 Season,kids' tv,"sing along and move to this groovy collection of music videos featuring monster friends katya, lobo, zoe, drac, cleo and frankie!",2018.0,September,1.0,"Season",Season
4641,s4642,movie,the angel,ariel vromen,"Marwan Kenzari, Hannah Ware, Toby Kebbell, Waleed Zuaiter, Maisa Abd Elhadi, Sasson Gabai, Mickey Leon, Ori Pfeffer, Slimane Dazi","israel, united states",2018-09-14,2018,tv-ma,114 min,"dramas, international movies, thrillers","as his country prepares for war, top egyptian official ashraf marwan makes contact with israel and wades into a shadowy game of high-stakes espionage.",2018.0,September,114.0,"min",min
4642,s4643,movie,the land of steady habits,nicole holofcener,"Ben Mendelsohn, Edie Falco, Connie Britton, Thomas Mann, Bill Camp, Elizabeth Marvel, Charlie Tahan, Michael Gaston, Josh Pais",united states,2018-09-14,2018,tv-ma,98 min,"comedies, dramas, independent movies","after leaving his wife and his job to find happiness, anders begins a clumsy, heartbreaking quest to reassemble the pieces of his fractured life.",2018.0,September,98.0,"min",min
4643,s4644,tv show,the rise of phoenixes,nan,"Chen Kun, Ni Ni, Zhao Lixin, Ni Dahong, Yuan Hong, Wang Ou, Bai Jinting, Zhang Xiaochen, Mei Ting, Liu Mintao, Yu Mingjia, Hou Yansong, Hai Yitian, Shi An, Shao Tong",china,2018-09-14,2018,tv-14,1 Season,"international tv shows, romantic tv shows, tv action & adventure","when a secret from the past rears its head, a respected court scholar must choose between avenging her family and staying true to the prince she loves.",2018.0,September,1.0,"Season",Season
4644,s4645,movie,reversing roe,nan,"Ricki Stern, Annie Sundberg",united states,2018-09-13,2018,tv-14,100 min,documentaries,"through interviews with abortion rights supporters and opponents, this film lifts the lid on a decades-long political campaign to overturn roe v. wade.",2018.0,September,100.0,"min",min
4645,s4646,tv show,life,nan,"Lee Dong-wook, Cho Seung-woo, Won Jin-ah, Lee Kyu-hyung, Moon Sung-keun, Yoo Jae-myung, Moon So-ri, Chun Ho-jin",south korea,2018-09-12,2018,tv-ma,1 Season,"international tv shows, korean tv shows, tv dramas","at korea's top university medical center, ideals and interests collide between a patient-centered er doctor and the hospital's newly-appointed ceo.",2018.0,September,1.0,"Season",Season
4646,s4647,movie,on my skin,alessio cremonini,"Alessandro Borghi, Jasmine Trinca, Milvia Marigliano, Max Tortora",italy,2018-09-12,2018,tv-ma,100 min,"dramas, international movies","arrested in rome for a drug-related offense, stefano cucchi endures a harrowing week in custody that changes his family forever. based on true events.",2018.0,September,100.0,"min",min
4647,s4648,tv show,daniel sloss: live shows,nan,Daniel Sloss,united states,2018-09-11,2018,tv-ma,1 Season,"stand-up comedy & talk shows, tv comedies","comedian daniel sloss is ready to find the funny in some very dark topics, from the deeply personal to the truly irreverent.",2018.0,September,1.0,"Season",Season
4648,s4649,tv show,if i were an animal,nan,"Zachary Young, Fleur Delahunty",nan,2018-09-11,2018,tv-g,1 Season,"docuseries, kids' tv, science & nature tv","curious kids emma and her big brother tim observe different animals as they make their way through various life milestones, from birth to adulthood.",2018.0,September,1.0,"Season",Season
4649,s4650,movie,the resistance banker,joram lürsen,"Barry Atsma, Jacob Derwig, Pierre Bokma, Jaap Spijkers, Raymond Thiry, Fockeline Ouwerkerk, Matteo van der Grijn, Jochum ten Haaf, Peter Jordan, Götz Schubert",netherlands,2018-09-11,2018,tv-ma,123 min,"dramas, international movies","risking his family and future, a banker in occupied amsterdam slows the nazi war machine by creating an underground bank to fund the resistance.",2018.0,September,123.0,"min",min
4650,s4651,tv show,show me the money,nan,"Afdlin Shauki, Patrick Teoh, Mano Maniam, Rashid Salleh, Soefira Jaafar, Nell Ng, Juliana Ibrahim, Wandy She",nan,2018-09-09,2004,tv-14,2 Seasons,"international tv shows, tv comedies",four ordinary family members find their lives turned upside down when they become overnight millionaires thanks to an unlikely benefactor.,2018.0,September,2.0,"Seasons",Seasons
4651,s4652,tv show,transformers prime,nan,"Peter Cullen, Sumalee Montano, Frank Welker, Jeffrey Combs, Kevin Michael Richardson, Tania Gunadi, Josh Keaton, Steve Blum, Andy Pessoa, Ernie Hudson, Daran Norris, Will Friedle",united states,2018-09-08,2013,tv-y7,1 Season,kids' tv,"with the help of three human allies, the autobots once again protect earth from the onslaught of the decepticons and their leader, megatron.",2018.0,September,1.0,"Season",Season
4652,s4653,tv show,transformers: robots in disguise,nan,"Will Friedle, Darren Criss, Constance Zimmer, Khary Payton, Mitchell Whitfield, Stuart Allan, Ted McGinley, Peter Cullen",united states,2018-09-08,2016,tv-y7,1 Season,kids' tv,"when a prison ship crash unleashes hundreds of decepticons on earth, bumblebee leads a new autobot force to protect humankind.",2018.0,September,1.0,"Season",Season
4653,s4654,movie,city of joy,madeleine gavin,,"united states,",2018-09-07,2018,tv-ma,77 min,documentaries,"women who've been sexually brutalized in war-torn congo begin to heal at city of joy, a center that helps them regain a sense of self and empowerment.",2018.0,September,77.0,"min",min
4654,s4655,tv show,first and last,nan,,nan,2018-09-07,2018,tv-ma,1 Season,docuseries,take an intimate look at the emotionally charged first and last days of new and soon-to-be released inmates at georgia's gwinnett county jail.,2018.0,September,1.0,"Season",Season
4655,s4656,tv show,marvel's iron fist,nan,"Finn Jones, Jessica Henwick, David Wenham, Jessica Stroup, Tom Pelphrey",united states,2018-09-07,2018,tv-ma,2 Seasons,"crime tv shows, tv action & adventure, tv dramas","danny rand resurfaces 15 years after being presumed dead. now, with the power of the iron fist, he seeks to reclaim his past and fulfill his destiny.",2018.0,September,2.0,"Seasons",Seasons
4656,s4657,movie,next gen,"kevin r. adams, joe ksander","John Krasinski, Charlyne Yi, Jason Sudeikis, Michael Peña, David Cross, Constance Wu","china, canada, united states",2018-09-07,2018,tv-pg,106 min,"children & family movies, comedies, sci-fi & fantasy","when lonely mai forms an unlikely bond with a top-secret robot, they embark on an intense, action-packed adventure to foil the plot of a vicious villain.",2018.0,September,106.0,"min",min
4657,s4658,movie,sierra burgess is a loser,ian samuels,"Shannon Purser, Kristine Froseth, RJ Cyler, Noah Centineo, Loretta Devine, Giorgia Whigham, Alice Lee, Lea Thompson, Alan Ruck, Mary Pat Gleason, Chrissy Metz",united states,2018-09-07,2018,pg-13,106 min,"comedies, romantic movies",a wrong-number text sparks a virtual romance between a smart but unpopular teen and a sweet jock who thinks he's talking to a gorgeous cheerleader.,2018.0,September,106.0,"min",min
4658,s4659,tv show,stretch armstrong & the flex fighters,nan,"Scott Menville, Steven Yeun, Ogie Banks, Wil Wheaton, Keith David, Miguel Ferrer, David Kaye, Kate Mulgrew, Nazneen Contractor, Felicia Day",united states,2018-09-07,2018,tv-y7,2 Seasons,kids' tv,jake armstrong and his best friends are unexpectedly transformed into superheroes who learn to reach far beyond the limits of any ordinary teenager.,2018.0,September,2.0,"Seasons",Seasons
4659,s4660,movie,the most assassinated woman in the world,franck ribière,"Anna Mouglalis, Niels Schneider, André Wilms, Michel Fau, Sissi Duparc, Jean-Michel Balthazar, Julie Recoing, Eric Godon, Maya Coline, Constance Dollé","belgium, united kingdom, united states",2018-09-07,2018,tv-ma,102 min,"dramas, international movies, thrillers","in 1930s paris, an actress famous for her gory death scenes at the grand guignol theater contends with a mysterious stalker and ghosts from her past.",2018.0,September,102.0,"min",min
4660,s4661,movie,pk,rajkumar hirani,"Aamir Khan, Anuskha Sharma, Sanjay Dutt, Saurabh Shukla, Parikshat Sahni, Sushant Singh Rajput, Boman Irani, Rukhsar",india,2018-09-06,2014,tv-14,146 min,"comedies, dramas, international movies",aamir khan teams with director rajkumar hirani to play a social crusader in a political satire on the state of corruption in india.,2018.0,September,146.0,"min",min
4661,s4662,movie,the debt collector,jesse v. johnson,"Scott Adkins, Louis Mandylor, Vladimir Kulich, Michael Paré, Rachel Brann, Selina Lo, Tony Todd","united kingdom, united states",2018-09-03,2018,tv-ma,96 min,action & adventure,"a broke martial arts instructor takes a side gig with a mobster, who pairs him with a veteran thug for a weekend of fisticuffs-fueled debt collection.",2018.0,September,96.0,"min",min
4662,s4663,tv show,monkey twins,nan,"Phakin Khamwilaisak, Sumret Muengput, Alisa Kunkwaeng, Zozeen Panyanut Jirarottanakasem, Akarat Nimitchai, Warawut Poyim, Vithaya Pansringarm, Phutharit Prombandal, Kazu Patrick Tang",thailand,2018-09-02,2018,tv-ma,1 Season,"crime tv shows, international tv shows, tv action & adventure","inspired by khon dance drama and thai martial arts, a fighter scarred by the past joins forces with a determined cop to battle an organized crime ring.",2018.0,September,1.0,"Season",Season
4663,s4664,tv show,quantico,nan,"Priyanka Chopra, Josh Hopkins, Jake McLaughlin, Aunjanue Ellis, Yasmine Al Massri, Johanna Braddy, Tate Ellington, Graham Rogers, Anabelle Acosta, Russell Tovey, Blair Underwood, Pearl Thusi",united states,2018-09-02,2018,tv-14,3 Seasons,"crime tv shows, tv dramas, tv mysteries","when evidence in a deadly terrorist attack implicates fbi trainee alex parrish, she must discover which one of her classmates framed her.",2018.0,September,3.0,"Seasons",Seasons
4664,s4665,tv show,age of rebellion,peter ho,"Peter Ho, Jeanine Yang, Tammy Chen, Jason Tsou, Chang Ting-hu, Nana Lee, Nien Hsuan Wu",taiwan,2018-09-01,2018,tv-ma,1 Season,"crime tv shows, international tv shows, tv dramas","at their high school, a group of unruly teens wreak havoc, face bullies and navigate turbulent lives beyond school grounds.",2018.0,September,1.0,"Season",Season
4665,s4666,movie,carbon,olivier marchal,"Benoît Magimel, Gringe, Idir Chender, Laura Smet, Michaël Youn, Dani, Patrick Catalifo, Gérard Depardieu","france, belgium",2018-09-01,2017,tv-ma,104 min,"dramas, international movies, thrillers","on the verge of losing his business, an entrepreneur launches a carbon tax scam that thrusts him into a web of criminals, intrigue and murder.",2018.0,September,104.0,"min",min
4666,s4667,movie,garbage,qaushiq mukherjee,"Tanmay Dhanania, Trimala Adhikari, Satarupa Das, Satchit Puranik, Gitanjali Dang, Shruti Viswan, Nikhil Chopra, Krish Moitra",india,2018-09-01,2018,tv-ma,109 min,"dramas, independent movies, international movies",the lives of a fundamentalist online troll and a woman reeling from a sex tape gone viral become dangerously intertwined in this provocative thriller.,2018.0,September,109.0,"min",min
4667,s4668,movie,​​kuch bheege alfaaz,onir,"Geetanjali Thapa, Zain Khan Durrani, Shray Rai Tiwari, Mona Ambegaonkar, Chandreyee Ghosh, Barun Chanda, Saheb Bhattacharjee, Shefali Chauhan",india,2018-09-01,2018,tv-14,110 min,"dramas, independent movies, international movies","after accidentally connecting over the internet, two strangers form a tight friendship – not knowing they already share a bond.",2018.0,September,110.0,"min",min
4668,s4669,movie,love and shukla,jatla siddartha,"Saharsh Kumar Shukla, Taneea Rajawat, Hima Singh, Aparna Upadhyay, Loknath Tiwari, Sambhaji Sasane",india,2018-09-01,2017,tv-ma,110 min,"dramas, independent movies, international movies","a sexually inexperienced rickshaw driver struggles to build intimacy with his shy new wife in their tiny, overcrowded quarters.",2018.0,September,110.0,"min",min
4669,s4670,movie,once again,kanwal sethi,"Shefali Shah, Neeraj Kabi, Rasika Dugal, Bidita Bag, Priyanshu Painyuli, Bhagwan Tiwari","india, germany, austria",2018-09-01,2018,tv-pg,101 min,"dramas, independent movies, international movies","after a chance phone call leads to daily conversations, a widowed restaurant owner and a lonely film actor plan to finally meet in person.",2018.0,September,101.0,"min",min
4670,s4671,tv show,sisters,nan,"Lucy Durack, Antonia Prebble, Maria Angelico, Dan Spielman, Charlie Garber, Lindsay Farris, Zindzi Okenyo, Catherine McClements, Roy Billing, Magda Szubanski",australia,2018-09-01,2018,tv-ma,1 Season,"international tv shows, tv comedies, tv dramas",her dad's deathbed confession leads julia to discover she has more than 100 brothers and two sisters: troubled tv star roxy and uptight lawyer edie.,2018.0,September,1.0,"Season",Season
